id;code;description;strengths;weaknesses;career_paths;recommended_majors;created_at;description_en;strengths_en;weaknesses_en;career_paths_en;recommended_majors_en
8dad967d-99df-410a-b844-91f298b8b6b0;SCR;أنت الجندي المجهول الذي يخدم الناس بانتظام وعملية. تجد ذاتك في المهن الطبية المساندة والتعليم المهني حيث الأنظمة واضحة والهدف نبيل.;"[""الإدارة الاجتماعية: القدرة على إدارة الخدمات والبرامج الاجتماعية بكفاءة"",""التواصل المؤسسي: القدرة على التواصل الفعال ضمن المؤسسات والمنظمات"",""تنظيم الموارد البشرية: القدرة على تنظيم وإدارة الكوادر البشرية بشكل فعال"",""الالتزام بالسياسات: القدرة على فهم وتطبيق السياسات والإجراءات المؤسسية""]";"[""قد تميل للتركيز على الإجراءات وتهمل الجانب الإنساني"",""قد تواجه صعوبة في التعامل مع المواقف العاطفية المعقدة"",""قد تجد صعوبة في بناء علاقات شخصية عميقة في بيئة العمل"",""قد تحتاج لتطوير مهارات التعاطف والذكاء العاطفي""]";"[""مساعد طبيب أسنان"",""فني تمريض"",""مدرب مهني وتقني"",""مشرف خدمات غذائية"",""فني علاج طبيعي""]";"[""التمريض"",""مساعد طبيب"",""علوم الأغذية"",""العلاج الطبيعي"",""التربية الخاصة""]";2025-12-09 22:48:50.459082+00;;[];[];[];[]
5f8222f1-c72e-4308-8c4c-e0ff80942eb9;SER;قائد يحب الناس والعمل الميداني. مدرب رياضي، ضابط، أو مدير عمليات في قطاع خدمي. تحب رؤية النتائج الملموسة لعملك مع فريقك.;"[""القيادة الاجتماعية: القدرة على قيادة المجموعات والفرق نحو تحقيق أهداف اجتماعية"",""التأثير والإقناع: القدرة على التأثير في الآخرين وإقناعهم بالأفكار والمبادرات"",""بناء الشراكات: القدرة على إنشاء شراكات وتحالفات فعالة مع مختلف الجهات"",""إدارة العلاقات العامة: القدرة على تمثيل المؤسسات وبناء صورتها في المجتمع""]";"[""قد تميل للتسلط أحياناً مما قد يؤثر على علاقاتك مع الزملاء"",""قد تواجه صعوبة في تقبل الآراء المخالفة لرأيك"",""قد تحتاج لتطوير مهارات الاستماع والتعاون"",""قد تميل للسيطرة على الحوارات والنقاشات""]";"[""مدرب رياضي"",""ضابط شرطة"",""مسعف قيادي"",""مضيف طيران"",""مدير مبيعات""]";"[""العلوم الرياضية"",""العلوم العسكرية"",""السياحة والفندقة"",""التسويق"",""إدارة الطوارئ""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
f86cdf34-5660-4815-ad17-85ea856f27dd;CRA;شخصية نادرة تجمع بين نقيضين: الالتزام الصارم بالقواعد (Conventional) والحس الفني (Artistic)، مع رغبة في تطبيق ذلك يدوياً (Realistic). أنت الشخص الذي يصنع النماذج المعمارية الدقيقة أو يرمم الوثائق القديمة بحرفية عالية.;"[""الدقة الجمالية: القدرة على إنتاج أعمال فنية تتطلب دقة هندسية متناهية وليست عشوائية."",""التنفيذ العملي: تحويل التصاميم والرسومات من ورق إلى مجسمات واقعية ملموسة."",""التوثيق المنظم: القدرة على أرشفة وحفظ المواد الفنية أو التقنية بنظام صارم."",""الصبر والتركيز: القدرة على العمل لساعات طويلة على تفاصيل دقيقة جداً دون ملل.""]";"[""محدودية المرونة: صعوبة الخروج عن النص أو القواعد الموضوعة مسبقاً في العمل الفني."",""ضعف التواصل الاجتماعي: تفضيل التعامل مع الأدوات والبيانات على التعامل مع الجمهور."",""مقاومة التغيير: الانزعاج من تغيير أدوات العمل أو الإجراءات المعتادة."",""المثالية المعطلة: الإغراق في التفاصيل الدقيقة قد يؤخر تسليم المشروع في وقته.""]";"[""رسام خرائط (Cartographer)"",""فني ترميم وثائق ومخطوطات"",""صانع نماذج معمارية"",""مصمم جرافيك (مطبوعات وكتب)"",""فني صياغة مجوهرات""]";"[""نظم المعلومات الجغرافية"",""الآثار والمتاحف (قسم الترميم)"",""التصميم الجرافيكي"",""الهندسة المعمارية (دبلوم)"",""الفنون التطبيقية""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
7f29e208-a158-40a7-963c-9c33d4a80675;EIA;قائد ذكي ومبدع. تستخدم خيالك (Artistic) وعقلك التحليلي (Investigative) لابتكار مشاريع تجارية أو حلول إدارية جديدة ثم تقود فريقك لتنفيذها (Enterprising).;"[""الرؤية المستقبلية: القدرة على تخيل اتجاهات السوق المستقبلية قبل حدوثها."",""الإقناع المنطقي: استخدام البيانات والحقائق لسرد قصة مقنعة للمستثمرين أو العملاء."",""حل المشكلات المعقدة: دمج الإبداع مع التحليل للخروج بحلول غير تقليدية."",""الجرأة في الطرح: عدم التردد في طرح أفكار غريبة وجديدة وتجربتها.""]";"[""تجاهل التفاصيل الروتينية: الملل السريع من المهام الإدارية اليومية والتنفيذية."",""تقلب المزاج: الحماس الشديد للمشروع ثم فقدان الشغف فجأة."",""التعالي الفكري: قد تشعر بضيق من الأشخاص الذين لا يفهمون أفكارك بسرعة."",""المخاطرة العالية: الميل لاتخاذ قرارات استثمارية جريئة قد لا تكون محسوبة بدقة.""]";"[""مدير تسويق استراتيجي"",""رائد أعمال (Tech Startups)"",""مدير منتج (Product Manager)"",""مستشار إعلاني"",""مدير تطوير أعمال""]";"[""التسويق"",""إدارة الأعمال"",""نظم المعلومات الإدارية"",""الإعلام والاتصال"",""التصميم الصناعي""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
66a29241-d556-427d-ab46-ff19e37b1b1b;SIR;هذا هو الكود الكلاسيكي للمجالات الطبية التطبيقية. تحب مساعدة الناس (S)، وتستخدم العلم والتشخيص (I)، وتستخدم الأدوات والأجهزة لعلاجهم (R).;"[""الرعاية الصحية الشاملة: تقديم الدعم الطبي والعلاجي للمرضى مع مراعاة الجوانب النفسية والعلمية بدقة."",""الدقة العلمية: الاعتماد على الحقائق الطبية والأبحاث الموثقة في تحديد طرق العلاج المناسبة."",""المهارة التقنية في العلاج: القدرة على استخدام الأجهزة الطبية والأدوات الدقيقة ببراعة لخدمة المريض."",""الهدوء تحت الضغط: المحافظة على الثبات الانفعالي والتركيز العالي أثناء التعامل مع الحالات الحرجة.""]";"[""الإرهاق العاطفي والجسدي: الاستنزاف الناتج عن التعامل المستمر مع آلام الناس ومشاكلهم الصحية بشكل يومي."",""الانعزال الاجتماعي: الميل للانغلاق على الذات بعد ساعات العمل الطويلة للتعافي من ضغوط العمل."",""التأثر العاطفي بالفشل: الشعور بالذنب أو الحزن العميق عندما لا تتحسن حالة المريض رغم بذل الجهد."",""الروتين الإجرائي الممل: الشعور بالضيق من تكرار نفس الإجراءات الطبية أو الفنية يومياً دون تجديد.""]";"[""طبيب عام"",""أخصائي علاج طبيعي"",""ممرض طوارئ"",""فني مختبرات طبية"",""أخصائي بصريات""]";"[""الطب والجراحة"",""العلاج الطبيعي"",""التمريض"",""المختبرات الطبية"",""البصريات""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
50472f68-0b6c-43ec-a631-a9238421192f;AIE;تمتلك مزيجاً فريداً يجمع بين الخيال الإبداعي والقدرة التحليلية العميقة، مع دافع قوي لتحويل هذه الأفكار المبتكرة إلى مشاريع واقعية ومؤثرة.;"[""الابتكار الاستراتيجي: القدرة على ابتكار حلول جديدة ومبتكرة للمشكلات المعقدة"",""التواصل المؤثر: القدرة على صياغة الأفكار وتقديمها بطريقة مقنعة ومؤثرة"",""الاستقلالية الفكرية: القدرة على التفكير بشكل مستقل وتطوير أفكار أصيلة"",""الرؤية الشمولية: القدرة على رؤية الصورة الكاملة للمشاريع وربط عناصرها المختلفة""]";"[""قد تشعر بالملل من الروتين والمهام المتكررة مما يؤثر على إنتاجيتك"",""قد تواجه صعوبة في الالتزام بالمواعيد النهائية الصارمة"",""قد تميل للتشتت بين المشاريع المتعددة دون إكمالها"",""قد تحتاج لتطوير مهارات التنظيم والتخطيط المنهجي""]";"[""مدير إبداعي"",""مهندس معماري"",""مخطط استراتيجي"",""مصمم تجربة المستخدم"",""كاتب محتوى تسويقي""]";"[""هندسة العمارة"",""التصميم الجرافيكي والوسائط الرقمية"",""التسويق والإعلان"",""الإعلام والاتصال"",""تطوير المنتجات والابتكار""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
0505d275-3e6c-4373-8fe9-aa942409756a;AIR;تجمع بين الفن والعلم والواقع. لا تكتفي برسم لوحات جميلة، بل تصمم أشياء تعمل بدقة. عقلك يبحث عن الجمال ويفهم كيف تعمل الأشياء ويحب الأدوات الملموسة.;"[""التصور ثلاثي الأبعاد: القدرة على تخيل وتصميم المنتجات والمباني بشكل مجسم ودقيق"",""الجمع بين الجمال والوظيفية: القدرة على تصميم منتجات تجمع بين الشكل الجميل والاستخدام العملي"",""دقة الملاحظة: القدرة على ملاحظة التفاصيل التقنية الدقيقة وتحليلها بعناية"",""إتقان أدوات التصميم: القدرة على استخدام برامج وأدوات التصميم المعقدة بمهارة عالية""]";"[""قد تميل للتشتت بين الأفكار الإبداعية المتعددة"",""قد تواجه صعوبة في إنهاء المشاريع قبل البدء بمشاريع جديدة"",""قد تجد صعوبة في التعامل مع النقد الفني لأعمالك"",""قد تحتاج لتطوير مهارات التسويق الذاتي وعرض أعمالك""]";"[""مصمم صناعي"",""مهندس مناظر طبيعية"",""رسام تقني معماري"",""مطور ألعاب فيديو"",""أخصائي ترميم آثار""]";"[""التصميم الصناعي"",""العمارة"",""الجرافيك ديزاين"",""تطوير الألعاب"",""الفنون الرقمية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
da1d42e3-fdec-47cb-a0d0-afb1f94a5f2f;ECA;قائد منظم ذو ذوق رفيع. تدير الأعمال التجارية بدقة ونظام ولكن في مجالات إبداعية. تجيد تحويل الفوضى الخلاقة إلى بزنس ناجح ومنظم.;"[""إدارة المشاريع الإبداعية: القدرة على إدارة المشاريع الفنية ضمن جدول زمني محدد"",""التسويق المنظم: القدرة على تخطيط وتنفيذ حملات تسويقية مدروسة ومنظمة"",""موازنة الجودة والميزانية: القدرة على تحقيق أعلى جودة فنية ضمن الميزانية المتاحة"",""الاهتمام بجودة العرض: القدرة على تقديم المشاريع بشكل احترافي وجذاب""]";"[""قد تميل لفرض قيود صارمة على الفريق الإبداعي مما قد يحد من حريتهم في التعبير والابتكار"",""قد تواجه تحدياً في الموازنة بين تحقيق الأرباح والحفاظ على الجودة الفنية والإبداعية"",""قد تشعر بمستوى عالٍ من التوتر والضغط النفسي في سعيك لتحقيق الكمال في كل التفاصيل"",""قد تميل للصرامة المفرطة في الالتزام بالمواعيد النهائية مما قد يؤثر على جودة العمل أحياناً""]";"[""مدير دار نشر"",""مدير معرض فني"",""مدير تسويق رقمي"",""مسؤول تنظيم معارض"",""منتج فني منفذ""]";"[""إدارة الأعمال تخصص تسويق"",""النشر الإلكتروني"",""إدارة الفنون والمتاحف"",""التجارة الإلكترونية"",""الصحافة والإعلام""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
3f6e8320-d464-4f8f-af8e-724aef3e734c;EIC;النمط الكلاسيكي للمدير الناجح في الشركات الكبرى. قائد (Enterprising) يعتمد على الأرقام (Investigative) والنظام (Conventional). قراراتك ليست عشوائية بل مبنية على دراسات جدوى دقيقة.;"[""القيادة المبنية على البيانات: اتخاذ القرارات الإدارية بناءً على إحصائيات دقيقة."",""التخطيط الهيكلي: وضع خطط عمل واضحة وتوزيع الأدوار بدقة متناهية."",""إدارة الميزانيات: الكفاءة العالية في ضبط النفقات وتعظيم الأرباح."",""الاستقرار الوظيفي: القدرة على خلق بيئة عمل مستقرة ومنظمة للفريق.""]";"[""جمود العاطفة: التعامل مع الموظفين كأرقام أو موارد إنتاجية فقط."",""مقاومة الإبداع الفوضوي: رفض الأفكار الجديدة إذا لم تكن مدعومة بأرقام واضحة."",""الحذر المبالغ فيه: التأخر في استغلال الفرص بسبب كثرة التحليل والتدقيق."",""التسلط الإداري: الميل لفرض الرأي الواحد وعدم تقبل النقاشات الطويلة.""]";"[""مدير مالي (CFO)"",""محلل استثمار"",""مدير عمليات (Operations Manager)"",""خبير اكتواري"",""مدير ضرائب""]";"[""المالية والمصرفية"",""الاقتصاد"",""المحاسبة"",""إدارة المخاطر"",""إدارة الأعمال""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
eff91fdf-5394-4dbf-a528-dec9f690c4ca;ERS;قائد لا يجلس خلف المكتب. تحب التواجد في الميدان (Realistic)، توجيه الفرق (Enterprising)، والتفاعل مع الناس (Social). أنت الشخص الذي يدير مواقع البناء، أو الفعاليات الرياضية الكبرى.;"[""القيادة الحازمة: القدرة على السيطرة على المواقع الميدانية وضبط النظام."",""التوجيه المباشر: مهارة توجيه العمال والموظفين أثناء العمل الفعلي."",""سرعة البديهة: حل المشاكل الطارئة في الموقع فور حدوثها."",""بناء الروح المعنوية: تحفيز الفريق للعمل بجد وإنجاز المهام الشاقة.""]";"[""الاندفاع والتهور: اتخاذ قرارات سريعة دون دراسة كافية للعواقب البعيدة."",""إهمال العمل الورقي: كره كتابة التقارير والتوثيق والعمل المكتبي."",""الخشونة في التعامل: قد يبدو أسلوبك حاداً أو هجومياً وقت الضغط."",""ضعف التخطيط الاستراتيجي: التركيز على (اليوم) وإهمال (السنة القادمة).""]";"[""مدير إنشاءات ومقاولات"",""مدير أمن وسلامة"",""مدير لوجستي (Supply Chain)"",""مدير صيانة وتشغيل"",""ضابط ميداني""]";"[""الهندسة المدنية"",""إدارة سلسلة الإمداد"",""العلوم العسكرية"",""إدارة المرافق"",""الصحة والسلامة المهنية""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
ba747ede-28e6-4753-b93b-55d180eea982;ESR;شخصية قيادية محبوبة. توجه طموحك (Enterprising) لخدمة الناس (Social) من خلال إجراءات عملية (Realistic). تبرز في قطاعات الخدمات، الضيافة، والبيع بالتجزئة.;"[""الذكاء الاجتماعي التجاري: القدرة على بيع الخدمات والمنتجات بأسلوب ودود."",""إدارة فرق الخدمة: مهارة عالية في تدريب وإدارة موظفي الواجهة الأمامية."",""التواجد الفعال: التفاعل المستمر مع العملاء والموظفين وعدم الانعزال."",""الحل العملي للشكاوى: القدرة على إرضاء العميل الغاضب بحلول فورية.""]";"[""المبالغة في الوعود: قطع وعود للعملاء قد يصعب تنفيذها عملياً."",""تجنب التحليل العميق: الاعتماد على الكلام والمهارات الشخصية بدلاً من الأرقام."",""التأثر بآراء الناس: تغيير القرارات الإدارية إرضاءً للأصوات العالية."",""الفوضى التنظيمية: التركيز على النتائج النهائية وإهمال ترتيب الإجراءات.""]";"[""مدير فندق أو منتجع"",""مدير متجر تجزئة كبير"",""منظم رحلات سياحية"",""مدير مبيعات عقارية"",""مشرف طاقم طيران""]";"[""إدارة الفنادق والسياحة"",""التسويق"",""إدارة الأعمال"",""العلاقات العامة"",""علوم الرياضة""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
3e0cc202-bdd8-4533-821f-f72867688533;IAE;المفكر المبدع الذي يستطيع تسويق أفكاره. تستخدم البحث (I) والإبداع (A) للخروج بابتكارات، ولديك المهارة (E) لإقناع العالم بها. هذا كود المبتكرين ورواد الأعمال التقنيين.;"[""الابتكار المنهجي: القدرة على تحويل النظريات المجردة إلى مفاهيم إبداعية جديدة."",""استشراف المستقبل: مهارة التنبؤ بالاحتياجات المستقبلية وتصميم حلول لها."",""التعبير البليغ: القدرة على كتابة وشرح الأفكار المعقدة بأسلوب جذاب."",""الاستقلالية الذهنية: الثقة في المسارات الفكرية الخاصة وعدم تقليد الآخرين.""]";"[""صعوبة التنفيذ: الاستمتاع بتوليد الأفكار أكثر من تحويلها لواقع ملموس."",""الانعزال الاجتماعي: الميل للانغماس في عالم الأفكار وتجاهل العلاقات الشخصية."",""النقد اللاذع: الحكم القاسي على أفكار الآخرين إذا لم تكن ذكية بما يكفي."",""عدم الاستقرار: التنقل السريع من مشروع لآخر دون إكمال السابق.""]";"[""كاتب محتوى علمي/تقني"",""مهندس برمجيات (R&D)"",""محلل سياسات عامة"",""مصمم تجربة مستخدم (UX Researcher)"",""مستشار استراتيجي""]";"[""علوم الحاسب"",""العلوم السياسية"",""الصحافة والإعلام"",""علم النفس المعرفي"",""الهندسة المعمارية""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
13dad871-01cc-4e91-9831-6f10017fd976;ICS;تحب مساعدة الناس (S) ولكن من خلف الكواليس، باستخدام العلم (I) والنظام (C). تجد متعة في تحليل البيانات الطبية، أو الأبحاث الاجتماعية، لضمان دقة النتائج وسلامة المجتمع.;"[""التحليل الدقيق للبيانات: القدرة على استخراج النتائج من جداول وأرقام معقدة."",""النزاهة العلمية: الالتزام التام بالمعايير الأخلاقية والمهنية في البحث."",""التنظيم المنهجي: ترتيب المعلومات بطريقة تسهل على الآخرين الاستفادة منها."",""الهدوء والتركيز: القدرة على العمل في بيئات هادئة تتطلب تركيزاً عالياً.""]";"[""الخوف من المواجهة: تجنب الصراعات المباشرة أو الأدوار القيادية العامة."",""البطء في اتخاذ القرار: الحاجة لوقت طويل للتأكد من كل التفاصيل قبل التحرك."",""مقاومة المخاطرة: تفضيل الطرق التقليدية الآمنة وعدم تجربة الجديد."",""الصرامة الزائدة: التعامل بحرفية القوانين دون مراعاة الظروف الاستثنائية.""]";"[""فني سجلات طبية"",""محلل إحصائي"",""صيدلي (Hospital Pharmacy)"",""فني مختبرات جودة"",""باحث في علم الأوبئة""]";"[""الإحصاء"",""المعلوماتية الصحية"",""الصيدلة"",""علوم المختبرات"",""علم الاجتماع""]";2026-02-05 12:16:07.216909+00;;[];[];[];[]
f31ee5b2-0c52-4af3-b0d0-26d86bd8cd8d;IEC;عقلية تجمع بين العلم (I) والبزنس (E) والدقة (C). أنت لست مجرد إداري، بل خبير يستخدم الأرقام والتحليل لرسم سياسات واستراتيجيات محكمة تضمن النجاح.;"[""التفكير الاستراتيجي المنظم: وضع خطط طويلة المدى مبنية على تحليل واقعي."",""التقييم المالي الدقيق: القدرة على حساب المخاطر والأرباح بدقة متناهية."",""إدارة المشاريع المعقدة: السيطرة على المشاريع ذات التفاصيل الكثيرة والمتشعبة."",""الموضوعية التامة: فصل المشاعر عن قرارات العمل والاعتماد على المنطق.""]";"[""نقص المرونة العاطفية: صعوبة تفهم المشاكل الشخصية للموظفين أو الزملاء."",""الهوس بالسيطرة: الرغبة في مراجعة كل صغيرة وكبيرة بنفسك."",""التوتر العالي: القلق المستمر من وقوع أخطاء أو فشل الخطط."",""قلة الإبداع الفني: التركيز على الكفاءة الوظيفية وإهمال الجوانب الجمالية.""]";"[""خبير اقتصادي"",""محلل مالي"",""مدير تخطيط استراتيجي"",""مدير أمن سيبراني (إداري)"",""مدقق حسابات خارجي""]";"[""الاقتصاد"",""العلوم المالية"",""الرياضيات الاكتوارية"",""نظم المعلومات الإدارية"",""القانون التجاري""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
943618b7-e835-49e1-be89-aeb13c0de845;IES;تستخدم عقلك (I) وقوتك القيادية (E) لحل مشاكل المجتمع (S). هذا النمط يناسب قادة الفكر، والمخططين التربويين، والذين يسعون لإحداث تغيير منهجي ومدروس في بيئاتهم.;"[""القدرة على التأثير الفكري: إقناع الآخرين بالأفكار والتوجهات الجديدة."",""تشخيص المشكلات المؤسسية: تحديد نقاط الخلل في المنظمات واقتراح الحلول."",""الخطابة والعرض: تقديم المعلومات المعقدة للجمهور بأسلوب شيق."",""القيادة التحويلية: القدرة على نقل المؤسسة من وضع إلى وضع أفضل.""]";"[""التنظير المفرط: قضاء وقت طويل في التخطيط والكلام دون تطبيق عملي."",""نفاد الصبر: الانزعاج من الأشخاص الذين لا يجارون سرعة تفكيرك."",""الصراع على السلطة: الرغبة الدائمة في أن تكون صاحب القرار الأول."",""إهمال التفاصيل التنفيذية: ترك التفاصيل الصغيرة والمملة للآخرين.""]";"[""مدير جامعة أو كلية"",""مستشار قانوني"",""خبير علاقات دولية"",""مدير منظمة بيئية"",""صحفي استقصائي""]";"[""القانون"",""العلوم السياسية"",""الإدارة التربوية"",""علم النفس"",""الصحافة""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
edb7b2ea-3866-4c63-b16f-4222e56bd274;AES;هذه الشخصية تشير إلى شخص يمتلك إبداعًا فنيًا، وروحًا ريادية، ومهارات اجتماعية قوية. لديك القدرة على الابتكار وقيادة المشاريع، بالإضافة إلى التواصل الفعّال مع الآخرين. تفضل العمل في بيئات ديناميكية ومليئة بالتحديات حيث يمكنك استخدام مهاراتك الفنية والاجتماعية لتحقيق أهداف ريادية.;"[""الإبداع والابتكار: القدرة على التفكير خارج الصندوق وتقديم أفكار جديدة ومبتكرة"",""القيادة والمبادرة: القدرة على قيادة المشاريع واتخاذ المبادرات لتحقيق النجاح"",""التواصل الاجتماعي: مهارات تواصل فعّالة تساعد في بناء علاقات قوية مع الآخرين"",""التأثير والإقناع: القدرة على التأثير في الآخرين وإقناعهم بالأفكار الجديدة""]";"[""قد تواجه صعوبة في التفاصيل التقنية وتحتاج إلى تحسين مهاراتك في المجالات التحليلية"",""قد تواجه تحديات وفشل في بعض المشاريع مما يتطلب المرونة والصبر"",""قد يؤثر الحماس والاندفاع لتحقيق الأهداف الريادية على توازن حياتك الشخصية والمهنية"",""قد تميل للتركيز على الصورة الكبيرة وتهمل بعض التفاصيل المهمة""]";"[""مدير تسويق إبداعي"",""مدير مشروع في الفنون"",""مصمم إعلانات"",""منسق فعاليات"",""مدرب تطوير شخصي"",""كاتب محتوى إبداعي""]";"[""إدارة الأعمال"",""الفنون الجميلة"",""التسويق والإعلان"",""إدارة الفعاليات"",""التنمية البشرية""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
fe8a8e92-53ae-4f4a-a14a-0cfbe813960f;IRE;عالم ومخترع يحب البزنس. تفهم التكنولوجيا بعمق (I/R) وتعرف كيف تحولها إلى فلوس (E). هذا هو كود مؤسسي شركات التقنية والهندسة.;"[""تطوير المنتجات التقنية: القدرة على ابتكار وتطوير أجهزة أو برامج جديدة."",""حل المشكلات الهندسية: التعامل مع التحديات التقنية المعقدة ببراعة."",""تقييم الجدوى التقنية: معرفة ما هو ممكن تنفيذه وما هو خيال علمي."",""الاستقلالية والاعتماد على الذات: القدرة على العمل بمفردك أو قيادة فريق صغير.""]";"[""ضعف الذكاء الاجتماعي: قد تجد صعوبة في المجاملات الاجتماعية وبناء العلاقات."",""التركيز التقني البحت: نسيان الجوانب التسويقية والإدارية للمشروع."",""العناد الفكري: التمسك بالرأي الفني الشخصي ورفض الآراء الأخرى."",""صعوبة التفويض: الاعتقاد بأنه لا أحد يستطيع إنجاز العمل مثلك.""]";"[""مهندس برمجيات (Tech Lead)"",""مهندس ميكانيكي (R&D)"",""مدير مشاريع هندسية"",""جيولوجي بترول"",""مطور طاقة متجددة""]";"[""الهندسة (بأنواعها)"",""علوم الحاسب"",""الجيوفيزياء"",""إدارة التكنولوجيا"",""الذكاء الاصطناعي""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
55d28369-5dd6-48c2-92ec-cfac145f7b9e;CSI;توجد في هذه الشخصية ميزة تجمع بين القدرة على الاستكشاف والتحليل، والقدرة على التواصل والعمل الاجتماعي، مع التفضيل للأنشطة التي تتطلب التنظيم والبنية القائمة. إنها مزيج فريد يجمع بين الفضول الفكري والتواصل الاجتماعي والدقة التنظيمية.;"[""الاستقصاء والتحليل: القدرة على جمع المعلومات وتحليلها بشكل دقيق لفهم الأمور بعمق"",""التواصل الاجتماعي: القدرة على بناء العلاقات والتواصل مع الآخرين بشكل فعّال"",""التنظيم والهيكلة: القدرة على العمل ضمن الهياكل والبنى الموجودة بشكل منظم ومنتظم"",""الموثوقية: القدرة على الالتزام بالمواعيد والوفاء بالتعهدات""]";"[""قد تواجه صعوبة في التوازن بين القيم الاجتماعية والاستقصائية والتقليدية"",""قد يعيق الاهتمام بالعمل الاجتماعي قدرتك على التركيز بشكل كافٍ على الاستقصاء والتحليل"",""قد تواجه صعوبة في التكيف مع البيئات التي تتطلب المرونة والتغيير السريع"",""قد تميل للتمسك بالإجراءات المعتادة حتى عندما تحتاج لتغييرها""]";"[""أخصائي الصحة العامة"",""مختص في التسويق الإجتماعي"",""محلل السياسات العامة"",""علم النفس المدرسي"",""العمل التطوعي""]";"[""إدارة شؤون الموظفين"",""تحليل البيانات والإحصاء"",""التخطيط العمراني"",""العلوم السياسية"",""التعليم الأساسي – التعليم المتوسط"",""علم الإجتماع""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
a68441e3-ec40-42bf-8947-7b7d7df4d8c4;RAS;تحب العمل بيديك (Realistic) بطريقة فنية (Artistic) وتعليم ذلك للآخرين (Social). أنت النجار المبدع الذي يدرب الطلاب، أو الشيف الذي يعلم فنون الطهي.;"[""المهارة اليدوية الفنية: إتقان الحرف التي تتطلب ذوقاً ودقة."",""الصبر في التعليم: القدرة على تبسيط المهارات اليدوية للمبتدئين."",""الإبداع التطبيقي: ابتكار قطع فنية لها استخدام عملي ومفيد."",""بناء بيئة مريحة: خلق جو من الود والتعاون أثناء العمل أو التدريب.""]";"[""ضعف التخطيط الإداري: الفوضى في إدارة المواعيد والأوراق الرسمية."",""تجنب المنافسة الشرسة: تفضيل العمل الهادئ بعيداً عن صراعات الشركات."",""الحساسية للنقد: التأثر السريع بأي نقد يوجه لعملك الفني."",""محدودية الطموح المادي: التركيز على متعة العمل أكثر من الربح المادي.""]";"[""معلم تربية مهنية"",""مدرب فنون طهي"",""أخصائي علاج بالعمل/الفن"",""منسق زهور ومناسبات"",""مصمم أزياء (خياطة وتفصيل)""]";"[""التربية الفنية"",""الاقتصاد المنزلي"",""العلاج الوظيفي"",""فنون الطهي"",""التصميم الداخلي""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
034a38d6-3a68-45c8-89dd-43bc776f08c7;RIE;تركز على الجانب العملي والتقني (R & I) مع حس قيادي (E). تختلف عن IRE بأنك أكثر ميلاً للعمل اليدوي والتطبيق المباشر من البحث النظري.;"[""التنفيذ التقني المباشر: القدرة على تشغيل وإصلاح الأنظمة المعقدة بنفسك."",""القيادة الفنية: إدارة الفرق الفنية في المصانع أو ورش العمل."",""تحسين العمليات: اكتشاف طرق لزيادة الكفاءة والإنتاجية في العمل."",""الواقعية الشديدة: التعامل مع الحقائق والأرقام الملموسة فقط.""]";"[""قلة الصبر على التنظير: الانزعاج من الاجتماعات الطويلة والنقاشات الفلسفية."",""الأسلوب الجاف: التعامل بصرامة ومباشرة قد تجرح مشاعر الآخرين."",""محدودية الخيال الإبداعي: تفضيل الحلول المجربة على الابتكار الجذري."",""إهمال الجانب الإنساني: التركيز على الآلة والإنتاج أكثر من راحة الموظف.""]";"[""مدير مصنع"",""مهندس تشغيل وصيانة"",""مطور عقاري (جانب إنشائي)"",""مدير شبكات حاسوب"",""طيار مدني""]";"[""الهندسة الميكانيكية"",""الهندسة الكهربائية"",""تقنية الشبكات"",""علوم الطيران"",""هندسة البترول""]";2026-02-05 12:17:10.922966+00;;[];[];[];[]
